,weight,bias,output,loss
0,0.3576184809207916,0.030824868008494377,5.5612969398498535,0.22768746316432953
1,0.3576184809207916,0.030824868008494377,5.753065799844676,0.21595393121242523
2,0.3576184809207916,0.030824868008494377,5.944834659839499,0.20611585676670074
3,0.3576184809207916,0.030824868008494377,6.136603519834321,0.1973164677619934
4,0.3576184809207916,0.030824868008494377,6.328372379829144,0.18908241391181946
5,0.3576184809207916,0.030824868008494377,6.520141239823966,0.1817476600408554
6,0.3576184809207916,0.030824868008494377,6.711910099818789,0.175603449344635
7,0.3576184809207916,0.030824868008494377,6.903678959813611,0.16954052448272705
8,0.3576184809207916,0.030824868008494377,7.095447819808434,0.16501474380493164
9,0.3576184809207916,0.030824868008494377,7.287216679803256,0.1599481701850891
10,0.3576184809207916,0.030824868008494377,7.478985539798079,0.15764285624027252
11,0.3576184809207916,0.030824868008494377,7.6707543997929015,0.15384283661842346
12,0.3576184809207916,0.030824868008494377,7.862523259787724,0.15109483897686005
13,0.3576184809207916,0.030824868008494377,8.054292119782547,0.14797638356685638
14,0.3576184809207916,0.030824868008494377,8.246060979777369,0.14530383050441742
15,0.3576184809207916,0.030824868008494377,8.437829839772192,0.14257048070430756
16,0.3576184809207916,0.030824868008494377,8.629598699767014,0.13967959582805634
17,0.3576184809207916,0.030824868008494377,8.821367559761837,0.1388709843158722
18,0.3576184809207916,0.030824868008494377,9.013136419756659,0.13677829504013062
19,0.3576184809207916,0.030824868008494377,9.204905279751483,0.13606879115104675
20,0.3576184809207916,0.030824868008494377,9.396674139746304,0.13333460688591003
21,0.3576184809207916,0.030824868008494377,9.588442999741126,0.1319558471441269
22,0.3576184809207916,0.030824868008494377,9.78021185973595,0.1312471330165863
23,0.3576184809207916,0.030824868008494377,9.971980719730773,0.1300639808177948
24,0.3576184809207916,0.030824868008494377,10.163749579725595,0.12897858023643494
25,0.3576184809207916,0.030824868008494377,10.355518439720417,0.12830255925655365
26,0.3576184809207916,0.030824868008494377,10.54728729971524,0.12841211259365082
27,0.3576184809207916,0.030824868008494377,10.739056159710062,0.12657475471496582
28,0.3576184809207916,0.030824868008494377,10.930825019704884,0.12769487500190735
29,0.3576184809207916,0.030824868008494377,11.122593879699707,0.12615737318992615
30,0.3576184809207916,0.031887794491545905,5.5612969398498535,0.22766052186489105
31,0.3576184809207916,0.031887794491545905,5.753065799844676,0.21605336666107178
32,0.3576184809207916,0.031887794491545905,5.944834659839499,0.20611585676670074
33,0.3576184809207916,0.031887794491545905,6.136603519834321,0.19734571874141693
34,0.3576184809207916,0.031887794491545905,6.328372379829144,0.18908989429473877
35,0.3576184809207916,0.031887794491545905,6.520141239823966,0.18172185122966766
36,0.3576184809207916,0.031887794491545905,6.711910099818789,0.1755584180355072
37,0.3576184809207916,0.031887794491545905,6.903678959813611,0.1695748269557953
38,0.3576184809207916,0.031887794491545905,7.095447819808434,0.1649775505065918
39,0.3576184809207916,0.031887794491545905,7.287216679803256,0.16008584201335907
40,0.3576184809207916,0.031887794491545905,7.478985539798079,0.1576104462146759
41,0.3576184809207916,0.031887794491545905,7.6707543997929015,0.15399958193302155
42,0.3576184809207916,0.031887794491545905,7.862523259787724,0.15114092826843262
43,0.3576184809207916,0.031887794491545905,8.054292119782547,0.14800916612148285
44,0.3576184809207916,0.031887794491545905,8.246060979777369,0.1452811360359192
45,0.3576184809207916,0.031887794491545905,8.437829839772192,0.14263084530830383
46,0.3576184809207916,0.031887794491545905,8.629598699767014,0.13967959582805634
47,0.3576184809207916,0.031887794491545905,8.821367559761837,0.13892945647239685
48,0.3576184809207916,0.031887794491545905,9.013136419756659,0.13691842555999756
49,0.3576184809207916,0.031887794491545905,9.204905279751483,0.13609881699085236
50,0.3576184809207916,0.031887794491545905,9.396674139746304,0.1334233433008194
51,0.3576184809207916,0.031887794491545905,9.588442999741126,0.1319558471441269
52,0.3576184809207916,0.031887794491545905,9.78021185973595,0.13138225674629211
53,0.3576184809207916,0.031887794491545905,9.971980719730773,0.13003674149513245
54,0.3576184809207916,0.031887794491545905,10.163749579725595,0.12912102043628693
55,0.3576184809207916,0.031887794491545905,10.355518439720417,0.12820890545845032
56,0.3576184809207916,0.031887794491545905,10.54728729971524,0.1283828467130661
57,0.3576184809207916,0.031887794491545905,10.739056159710062,0.12646892666816711
58,0.3576184809207916,0.031887794491545905,10.930825019704884,0.12766391038894653
59,0.3576184809207916,0.031887794491545905,11.122593879699707,0.12613599002361298
60,0.3576184809207916,0.03295072097459744,5.5612969398498535,0.2276991605758667
61,0.3576184809207916,0.03295072097459744,5.753065799844676,0.21608220040798187
62,0.3576184809207916,0.03295072097459744,5.944834659839499,0.2060788869857788
63,0.3576184809207916,0.03295072097459744,6.136603519834321,0.1973738819360733
64,0.3576184809207916,0.03295072097459744,6.328372379829144,0.18904457986354828
65,0.3576184809207916,0.03295072097459744,6.520141239823966,0.18177230656147003
66,0.3576184809207916,0.03295072097459744,6.711910099818789,0.1755584180355072
67,0.3576184809207916,0.03295072097459744,6.903678959813611,0.1695558726787567
68,0.3576184809207916,0.03295072097459744,7.095447819808434,0.16503943502902985
69,0.3576184809207916,0.03295072097459744,7.287216679803256,0.16010171175003052
70,0.3576184809207916,0.03295072097459744,7.478985539798079,0.15758197009563446
71,0.3576184809207916,0.03295072097459744,7.6707543997929015,0.1539447158575058
72,0.3576184809207916,0.03295072097459744,7.862523259787724,0.15106892585754395
73,0.3576184809207916,0.03295072097459744,8.054292119782547,0.14817704260349274
74,0.3576184809207916,0.03295072097459744,8.246060979777369,0.14520218968391418
75,0.3576184809207916,0.03295072097459744,8.437829839772192,0.1426076740026474
76,0.3576184809207916,0.03295072097459744,8.629598699767014,0.13971160352230072
77,0.3576184809207916,0.03295072097459744,8.821367559761837,0.13886235654354095
78,0.3576184809207916,0.03295072097459744,9.013136419756659,0.13692735135555267
79,0.3576184809207916,0.03295072097459744,9.204905279751483,0.1361004263162613
80,0.3576184809207916,0.03295072097459744,9.396674139746304,0.13356538116931915
81,0.3576184809207916,0.03295072097459744,9.588442999741126,0.1318121999502182
82,0.3576184809207916,0.03295072097459744,9.78021185973595,0.13115738332271576
83,0.3576184809207916,0.03295072097459744,9.971980719730773,0.13008221983909607
84,0.3576184809207916,0.03295072097459744,10.163749579725595,0.12897858023643494
85,0.3576184809207916,0.03295072097459744,10.355518439720417,0.12830255925655365
86,0.3576184809207916,0.03295072097459744,10.54728729971524,0.128389373421669
87,0.3576184809207916,0.03295072097459744,10.739056159710062,0.12648004293441772
88,0.3576184809207916,0.03295072097459744,10.930825019704884,0.1276766061782837
89,0.3576184809207916,0.03295072097459744,11.122593879699707,0.12613599002361298
90,0.3576184809207916,0.03401364745764897,5.5612969398498535,0.22766052186489105
91,0.3576184809207916,0.03401364745764897,5.753065799844676,0.2160550057888031
92,0.3576184809207916,0.03401364745764897,5.944834659839499,0.2061278522014618
93,0.3576184809207916,0.03401364745764897,6.136603519834321,0.1974557340145111
94,0.3576184809207916,0.03401364745764897,6.328372379829144,0.18903811275959015
95,0.3576184809207916,0.03401364745764897,6.520141239823966,0.18185585737228394
96,0.3576184809207916,0.03401364745764897,6.711910099818789,0.17562367022037506
97,0.3576184809207916,0.03401364745764897,6.903678959813611,0.16956667602062225
98,0.3576184809207916,0.03401364745764897,7.095447819808434,0.16501809656620026
99,0.3576184809207916,0.03401364745764897,7.287216679803256,0.16020403802394867
100,0.3576184809207916,0.03401364745764897,7.478985539798079,0.15770669281482697
101,0.3576184809207916,0.03401364745764897,7.6707543997929015,0.15396997332572937
102,0.3576184809207916,0.03401364745764897,7.862523259787724,0.15120716392993927
103,0.3576184809207916,0.03401364745764897,8.054292119782547,0.14825786650180817
104,0.3576184809207916,0.03401364745764897,8.246060979777369,0.14514541625976562
105,0.3576184809207916,0.03401364745764897,8.437829839772192,0.1426076740026474
106,0.3576184809207916,0.03401364745764897,8.629598699767014,0.13967959582805634
107,0.3576184809207916,0.03401364745764897,8.821367559761837,0.13902592658996582
108,0.3576184809207916,0.03401364745764897,9.013136419756659,0.1369033008813858
109,0.3576184809207916,0.03401364745764897,9.204905279751483,0.13612006604671478
110,0.3576184809207916,0.03401364745764897,9.396674139746304,0.13363271951675415
111,0.3576184809207916,0.03401364745764897,9.588442999741126,0.1319075971841812
112,0.3576184809207916,0.03401364745764897,9.78021185973595,0.13130193948745728
113,0.3576184809207916,0.03401364745764897,9.971980719730773,0.1300506591796875
114,0.3576184809207916,0.03401364745764897,10.163749579725595,0.12909334897994995
115,0.3576184809207916,0.03401364745764897,10.355518439720417,0.12830255925655365
116,0.3576184809207916,0.03401364745764897,10.54728729971524,0.1283235102891922
117,0.3576184809207916,0.03401364745764897,10.739056159710062,0.1264834702014923
118,0.3576184809207916,0.03401364745764897,10.930825019704884,0.12766654789447784
119,0.3576184809207916,0.03401364745764897,11.122593879699707,0.12613599002361298
120,0.3576184809207916,0.035076573940700496,5.5612969398498535,0.2276991605758667
121,0.3576184809207916,0.035076573940700496,5.753065799844676,0.2160550057888031
122,0.3576184809207916,0.035076573940700496,5.944834659839499,0.2061493992805481
123,0.3576184809207916,0.035076573940700496,6.136603519834321,0.19749785959720612
124,0.3576184809207916,0.035076573940700496,6.328372379829144,0.18906477093696594
125,0.3576184809207916,0.035076573940700496,6.520141239823966,0.18173420429229736
126,0.3576184809207916,0.035076573940700496,6.711910099818789,0.17562367022037506
127,0.3576184809207916,0.035076573940700496,6.903678959813611,0.16959841549396515
128,0.3576184809207916,0.035076573940700496,7.095447819808434,0.1650133728981018
129,0.3576184809207916,0.035076573940700496,7.287216679803256,0.1602710634469986
130,0.3576184809207916,0.035076573940700496,7.478985539798079,0.1577070951461792
131,0.3576184809207916,0.035076573940700496,7.6707543997929015,0.1539129912853241
132,0.3576184809207916,0.035076573940700496,7.862523259787724,0.15115098655223846
133,0.3576184809207916,0.035076573940700496,8.054292119782547,0.14809635281562805
134,0.3576184809207916,0.035076573940700496,8.246060979777369,0.1452224999666214
135,0.3576184809207916,0.035076573940700496,8.437829839772192,0.142644003033638
136,0.3576184809207916,0.035076573940700496,8.629598699767014,0.13967959582805634
137,0.3576184809207916,0.035076573940700496,8.821367559761837,0.13898083567619324
138,0.3576184809207916,0.035076573940700496,9.013136419756659,0.13692735135555267
139,0.3576184809207916,0.035076573940700496,9.204905279751483,0.1361216902732849
140,0.3576184809207916,0.035076573940700496,9.396674139746304,0.13357870280742645
